ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Label,Project,ProjectFile,ProjectName,EntryDate,Comment,Link
p_morgan1871karenkare1337,Karenic,kare1337,Karenic,,,NA,NA,Sino-Tibetan,Morgan1871_Karen_kare1337,parabank,Morgan1871 Karen kare1337.txt,,NA,,
p_morgan1871karenpwodialectpwoo1239,Pwo,pwoo1239,Pwo,,,NA,NA,Sino-Tibetan,Morgan1871_Karen_(Pwo_dialect)_pwoo1239,parabank,Morgan1871 Karen (Pwo dialect) pwoo1239.txt,,NA,,
p_morgan1871karensgaudialectsgaw1245,S'gaw Karen,sgaw1245,S'gaw Karen,ksw,Eurasia,17.9872,97.7126,Sino-Tibetan,Morgan1871_Karen_(Sgau_dialect)_sgaw1245,parabank,Morgan1871 Karen (Sgau dialect) sgaw1245.txt,,NA,,
p_morgan1871kaskaskiaalgo1255,Algonquin,algo1255,Algonquin,alq,North America,47.3876,-77.5258,Algic,Morgan1871_Kaskaskia_algo1255,parabank,Morgan1871 Kaskaskia algo1255.txt,,NA,,
p_morgan1871kawkans1243,Kansa,kans1243,Kansa,ksk,North America,36.8044,-96.8571,,Morgan1871_Kaw_kans1243,parabank,Morgan1871 Kaw kans1243.txt,,NA,,
p_morgan1871kickapookikapookick1244,Kickapoo,kick1244,Kickapoo,kic,North America,41.655145,-89.03034,Algic,Morgan1871_Kickapoo_(Kikapoo)_kick1244,parabank,Morgan1871 Kickapoo (Kikapoo) kick1244.txt,,NA,,
p_morgan1871kingsmillislandsgilb1244,Gilbertese,gilb1244,Gilbertese,gil,Papunesia,-1.34,176.44,Austronesian,Morgan1871_Kings_Mill_Islands_gilb1244,parabank,Morgan1871 Kings Mill Islands gilb1244.txt,,NA,,
p_morgan1871kootenaykute1249,Kutenai,kute1249,Kutenai,kut,North America,48.7892,-115.065,,Morgan1871_Kootenay_kute1249,parabank,Morgan1871 Kootenay kute1249.txt,,NA,,
p_morgan1871kusaienkosr1238,Kosraean,kosr1238,Kosraean,kos,Papunesia,5.31,162.98,Austronesian,Morgan1871_Kusaien_kosr1238,parabank,Morgan1871 Kusaien kosr1238.txt,,NA,,
p_morgan1871kutchinorlouchieuxgwic1235,Gwich'in,gwic1235,Gwich'in,gwi,North America,67.4307,-142.963,,"Morgan1871_Kǔtchin,_or_Louchieux_gwic1235",parabank,"Morgan1871 Kǔtchin, or Louchieux gwic1235.txt",,NA,,
p_morgan1871lagunawest2632,Western Keres,west2632,Western Keres,kjq,North America,34.9733,-107.517,,Morgan1871_Laguna_west2632,parabank,Morgan1871 Laguna west2632.txt,,NA,,
p_morgan1871mandanmand1446,Mandan,mand1446,Mandan,mhq,North America,47.6631,-102.376,,Morgan1871_Mandan_mand1446,parabank,Morgan1871 Mandan mand1446.txt,,NA,,
p_morgan1871maorimaor1246,Māori,maor1246,Maori,mri,Papunesia,-38.2881,176.541,Austronesian,Morgan1871_Maori_maor1246,parabank,Morgan1871 Maori maor1246.txt,,NA,,
p_morgan1871marathimara1378,Marathi,mara1378,Marathi,mar,Eurasia,17.9344,76.6665,Indo-European,Morgan1871_Marâthî_mara1378,parabank,Morgan1871 Marâthî mara1378.txt,,NA,,
p_morgan1871menominemeno1252,Menominee,meno1252,Menominee,mez,North America,44.9794,-88.6395,Algic,Morgan1871_Menomine_meno1252,parabank,Morgan1871 Menomine meno1252.txt,,NA,,
p_morgan1871miamimiam1252,Miami,miam1252,Miami,mia,North America,40,-90,Algic,Morgan1871_Miami_miam1252,parabank,Morgan1871 Miami miam1252.txt,,NA,,
p_morgan1871miemacmikm1235,Mi'kmaq,mikm1235,Mi'kmaq,mic,North America,45.9941,-65.5766,Algic,Morgan1871_Miemac_mikm1235,parabank,Morgan1871 Miemac mikm1235.txt,,NA,,
p_morgan1871minnitareehida1246,Hidatsa,hida1246,Hidatsa,hid,North America,47.7534,-102.528,,Morgan1871_Minnitaree_hida1246,parabank,Morgan1871 Minnitaree hida1246.txt,,NA,,
p_morgan1871mohawkmoha1258,Mohawk,moha1258,Mohawk,moh,North America,43.72,-74.66836,,Morgan1871_Mohawk_moha1258,parabank,Morgan1871 Mohawk moha1258.txt,,NA,,
p_morgan1871moheganmohe1244,Mohegan-Montauk-Narragansett,mohe1244,Mohegan-Montauk-Narragansett,mof,North America,41.8581,-72.1701,Algic,Morgan1871_Mohegan_mohe1244,parabank,Morgan1871 Mohegan mohe1244.txt,,NA,,
p_morgan1871mountaincherokeecher1273,Cherokee,cher1273,Cherokee,chr,North America,35.4664,-83.163,,Morgan1871_Mountain_Cherokee_cher1273,parabank,Morgan1871 Mountain Cherokee cher1273.txt,,NA,,
p_morgan1871munseemuns1251,Munsee,muns1251,Munsee,umu,North America,42.5968,-81.9166,Algic,Morgan1871_Munsee_muns1251,parabank,Morgan1871 Munsee muns1251.txt,,NA,,
p_morgan1871ojibwakansasojib1241,Ojibwa,ojib1241,Ojibwa,,,NA,NA,Algic,Morgan1871_Ojibwa_Kansas_ojib1241,parabank,Morgan1871 Ojibwa: Kansas ojib1241.txt,,NA,,
p_morgan1871ojibwalakehuronojib1241,Ojibwa,ojib1241,Ojibwa,,,NA,NA,Algic,Morgan1871_Ojibwa_Lake_Huron_ojib1241,parabank,Morgan1871 Ojibwa: Lake Huron ojib1241.txt,,NA,,
p_morgan1871ojibwalakemichiganuppe1274,Upper Michigan-Wisconsin Chippewa,uppe1274,Upper Michigan-Wisconsin Chippewa,,North America,NA,NA,Algic,Morgan1871_Ojibwa_Lake_Michigan_uppe1274,parabank,Morgan1871 Ojibwa: Lake Michigan uppe1274.txt,,NA,,
p_morgan1871ojibwalakesuperiorojib1241,Ojibwa,ojib1241,Ojibwa,,,NA,NA,Algic,Morgan1871_Ojibwa_Lake_Superior_ojib1241,parabank,Morgan1871 Ojibwa: Lake Superior ojib1241.txt,,NA,,
p_morgan1871okinakenokan1243,Okanagan,okan1243,Okanagan,oka,North America,49.2745,-119.294,Salishan,Morgan1871_Okinaken_okan1243,parabank,Morgan1871 Okinaken okan1243.txt,,NA,,
p_morgan1871omahaomah1247,Omaha-Ponca,omah1247,Omaha-Ponca,oma,North America,42.0944,-96.5295,,Morgan1871_Omahä_omah1247,parabank,Morgan1871 Omahä omah1247.txt,,NA,,
p_morgan1871oneidaonei1249,Oneida,onei1249,Oneida,one,North America,43.438742,-75.708106,,Morgan1871_Oneida_onei1249,parabank,Morgan1871 Oneida onei1249.txt,,NA,,
p_morgan1871onondagaonon1246,Onondaga,onon1246,Onondaga,ono,North America,42.92,-76.12,,Morgan1871_Onondaga_onon1246,parabank,Morgan1871 Onondaga onon1246.txt,,NA,,
p_morgan1871osageosag1243,Osage,osag1243,Osage,osa,North America,36.7828,-96.2949,,Morgan1871_Osage_osag1243,parabank,Morgan1871 Osage osag1243.txt,,NA,,
p_morgan1871otoeotoo1241,Oto,otoo1241,Oto,,North America,NA,NA,,Morgan1871_Otoe_otoo1241,parabank,Morgan1871 Otoe otoo1241.txt,,NA,,
p_morgan1871ottawaotawaotta1242,Ottawa,otta1242,Ottawa,otw,North America,44.5988,-83.226,Algic,Morgan1871_Ottawa_(Otǎwa)_otta1242,parabank,Morgan1871 Ottawa (Otǎwa) otta1242.txt,,NA,,
p_morgan1871peoriapeor1238,Peoria,peor1238,Peoria,,North America,NA,NA,Algic,Morgan1871_Peoria_peor1238,parabank,Morgan1871 Peoria peor1238.txt,,NA,,
p_morgan1871pianeshawmiam1252,Miami,miam1252,Miami,mia,North America,40,-90,Algic,Morgan1871_Pianeshaw_miam1252,parabank,Morgan1871 Pianeshaw miam1252.txt,,NA,,
p_morgan1871piegansiksikapieganblackfootpieg1239,Piegan,pieg1239,Piegan,,North America,NA,NA,Algic,Morgan1871_Piegan_Siksika_(Piegan_Blackfoot)_pieg1239,parabank,Morgan1871 Piegan Siksika (Piegan Blackfoot) pieg1239.txt,,NA,,
p_morgan1871plainscreecreeoftheprairieplai1258,Plains Cree,plai1258,Plains Cree,crk,North America,51.2437,-110.463,Algic,Morgan1871_Plains_Cree_(Cree_of_the_Prairie)_plai1258,parabank,Morgan1871 Plains Cree (Cree of the Prairie) plai1258.txt,,NA,,
p_morgan1871potawatomipotawattamiepota1247,Potawatomi,pota1247,Potawatomi,pot,North America,40.955,-89.1881,Algic,Morgan1871_Potawatomi_(Potǎwattamie)_pota1247,parabank,Morgan1871 Potawatomi (Potǎwattamie) pota1247.txt,,NA,,
p_morgan1871punkaponc1241,Ponca,ponc1241,Ponca,,North America,NA,NA,,Morgan1871_Punkä_ponc1241,parabank,Morgan1871 Punkä ponc1241.txt,,NA,,
p_morgan1871redknifeortalsoteenadogr1252,Dogrib,dogr1252,Dogrib,dgr,North America,62.3823,-114.193,,"Morgan1871_Red-knife,_or_Täl-sote'e-nä_dogr1252",parabank,"Morgan1871 Red-knife, or Täl-sote'e-nä dogr1252.txt",,NA,,
p_morgan1871republicanpawneepawn1254,Pawnee,pawn1254,Pawnee,paw,North America,36.2862,-96.8937,,Morgan1871_Republican_Pawnee_pawn1254,parabank,Morgan1871 Republican Pawnee pawn1254.txt,,NA,,
p_morgan1871sawkandfoxmesk1242,Meskwaki,mesk1242,Meskwaki,sac,North America,44,-89,Algic,Morgan1871_Sawk_and_Fox_mesk1242,parabank,Morgan1871 Sawk and Fox mesk1242.txt,,NA,,
p_morgan1871senecasene1264,Seneca,sene1264,Seneca,see,North America,42.56,-77.53,,Morgan1871_Seneca_sene1264,parabank,Morgan1871 Seneca sene1264.txt,,NA,,
p_morgan1871shawneeshaw1249,Shawnee,shaw1249,Shawnee,sjw,North America,40,-83,Algic,Morgan1871_Shawnee_shaw1249,parabank,Morgan1871 Shawnee shaw1249.txt,,NA,,
p_morgan1871shiyanchey1247,Cheyenne,chey1247,Cheyenne,chy,North America,45.5321,-106.659,Algic,Morgan1871_Shiyan_chey1247,parabank,Morgan1871 Shiyan chey1247.txt,,NA,,
p_morgan1871slavelakeindiansorachaotinneslav1253,Slave,slav1253,Slave,den,North America,NA,NA,,Morgan1871_Slave_Lake_Indians_or_A-cha'o-tin-ne_slav1253,parabank,Morgan1871 Slave Lake Indians or A-cha'o-tin-ne slav1253.txt,,NA,,
p_morgan1871spokanespok1245,Spokane,spok1245,Spokane,spo,North America,47.9087,-118.062,Salishan,Morgan1871_Spokäne_spok1245,parabank,Morgan1871 Spokäne spok1245.txt,,NA,,
p_morgan1871tabascochontalchontaltabascotaba1266,Tabasco Chontal,taba1266,Tabasco Chontal,chf,North America,18.1713,-92.7367,,Morgan1871_Tabasco_Chontal_(Chontal_Tabasco)_taba1266,parabank,Morgan1871 Tabasco Chontal (Chontal Tabasco) taba1266.txt,,NA,,
p_morgan1871tamiltami1289,Tamil,tami1289,Tamil,tam,Eurasia,10.520219,78.825989,Dravidian,Morgan1871_Tamil_tami1289,parabank,Morgan1871 Tamil tami1289.txt,,NA,,
p_morgan1871telugutelu1262,Telugu,telu1262,Telugu,tel,Eurasia,16.4529,78.7024,Dravidian,Morgan1871_Telugu_telu1262,parabank,Morgan1871 Telugu telu1262.txt,,NA,,
p_morgan1871tesuquetesu1245,Tesuque,tesu1245,Tesuque,,North America,NA,NA,,Morgan1871_Tesuque_tesu1245,parabank,Morgan1871 Tesuque tesu1245.txt,,NA,,
p_morgan1871tukuthegwic1235,Gwich'in,gwic1235,Gwich'in,gwi,North America,67.4307,-142.963,,Morgan1871_Tukuthe_gwic1235,parabank,Morgan1871 Tukuthe gwic1235.txt,,NA,,
p_morgan1871tuscaroratusc1257,Tuscarora,tusc1257,Tuscarora,tus,North America,43.1303,-79.4214,,Morgan1871_Tuscarora_tusc1257,parabank,Morgan1871 Tuscarora tusc1257.txt,,NA,,
p_morgan1871twomountainiroquioslaur1250,Laurentian,laur1250,Laurentian,lre,North America,45.33,-72.5,,Morgan1871_Two_Mountain_Iroquios_laur1250,parabank,Morgan1871 Two Mountain Iroquios laur1250.txt,,NA,,
p_morgan1871utahstabegwachesutes1238,Ute-Southern Paiute,utes1238,Ute-Southern Paiute,ute,North America,40.0965,-110.305,Uto-Aztecan,Morgan1871_Utahs_(Tabegwaches)_utes1238,parabank,Morgan1871 Utahs (Tabegwaches) utes1238.txt,,NA,,
p_morgan1871weawnucl1653,Nuclear Miami,nucl1653,Nuclear Miami,,North America,NA,NA,Algic,Morgan1871_Weaw_nucl1653,parabank,Morgan1871 Weaw nucl1653.txt,,NA,,
p_morgan1871westerncanadianinuktituteskimowestofhudsonsbaywest2618,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,ikt,North America,64.3486,-96.148,,"Morgan1871_Western_Canadian_Inuktitut_(Eskimo,_West_of_Hudson's_Bay)_west2618",parabank,"Morgan1871 Western Canadian Inuktitut (Eskimo, West of Hudson's Bay) west2618.txt",,NA,,
p_morgan1871winnebagoewinn1245,Winnebago-Chiwere,winn1245,Winnebago-Chiwere,,,NA,NA,,Morgan1871_Winnebagoe_winn1245,parabank,Morgan1871 Winnebagoe winn1245.txt,,NA,,
p_morgan1871woodscreecreeofthewoodswood1236,Woods Cree,wood1236,Woods Cree,cwd,North America,57,-99,Algic,Morgan1871_Woods_Cree_(Cree_of_the_Woods)_wood1236,parabank,Morgan1871 Woods Cree (Cree of the Woods) wood1236.txt,,NA,,
p_morgan1871wyandotewyan1247,Huron-Wyandot,wyan1247,Huron-Wyandot,wya,North America,44.33,-77.5,,Morgan1871_Wyandote_wyan1247,parabank,Morgan1871 Wyandote wyan1247.txt,,NA,,
p_morgan1871yakamayaki1237,Northwest Sahaptin,yaki1237,Northwest Sahaptin,yak,North America,46.2655,-120.756,,Morgan1871_Yakama_yaki1237,parabank,Morgan1871 Yakama yaki1237.txt,,NA,,
p_moriatasmori1269,Mori Atas,mori1269,Mori Atas,mzq,Papunesia,-2.2555,121.035,Austronesian,Mori_Atas_mori1269,parabank,Mori Atas mori1269.txt,,20161209,,
p_moribawahmori1268,Mori Bawah,mori1268,Mori Bawah,xmz,Papunesia,-2.56016,121.37,Austronesian,Mori_Bawah_mori1268,parabank,Mori Bawah mori1268.txt,,20161209,,
p_moronenemoro1287,Moronene,moro1287,Moronene,mqn,Papunesia,-4.62361,121.824,Austronesian,Moronene_moro1287,parabank,Moronene moro1287.txt,,20161209,,
p_mortlockesemort1237,Mortlockese,mort1237,Mortlockese,mrl,Papunesia,5.50735,153.710778,Austronesian,Mortlockese_mort1237,parabank,Mortlockese mort1237.txt,,20170705,,
p_motamota1237,Mota,mota1237,Mota,mtt,Papunesia,-13.835361,167.690924,Austronesian,Mota_mota1237,parabank,Mota mota1237.txt,,20170705,,
p_motumotu1246,Motu,motu1246,Motu,meu,Papunesia,-9.67492,147.424,Austronesian,Motu_motu1246,parabank,Motu motu1246.txt,,20170705,,
p_moukmouk1240,Mouk,mouk1240,Mouk,,Papunesia,NA,NA,Austronesian,Mouk_mouk1240,parabank,Mouk mouk1240.txt,,20170109,,
p_muduapavitumudu1242,Muduapa,mudu1242,Muduapa,wiv,Papunesia,-4.69751,149.489,Austronesian,Muduapa_(Vitu)_mudu1242,parabank,Muduapa (Vitu) mudu1242.txt,,2017024,his/her = -na,
p_munamuna1247,Muna,muna1247,Muna,mnb,Papunesia,-5.40419,122.541,Austronesian,Muna_muna1247,parabank,Muna muna1247.txt,,20170706,,
p_munggavarennellmung1271,Munggava,mung1271,Munggava,,Papunesia,NA,NA,Austronesian,Munggava_(Rennell)_mung1271,parabank,Munggava (Rennell) mung1271.txt,,20170511,hai- prefix to most of the basic kinship terms indicating a reciprocal relationship between the base and closely associate kin (reciprocate),
p_mungikibellonamung1270,Mungiki,mung1270,Mungiki,,Papunesia,NA,NA,Austronesian,Mungiki_(Bellona)_mung1270,parabank,Mungiki (Bellona) mung1270.txt,,NA,,
p_murrinhpathamurr1258,Murriny Patha,murr1258,Murriny Patha,mwf,Australia,-14.74852,129.70152,,Murrinhpatha_murr1258,parabank,Murrinhpatha_murr1258.txt,,20191111,,
p_mussauemiramuss1246,Mussau-Emira,muss1246,Mussau-Emira,emi,Papunesia,-1.44105,149.624,Austronesian,Mussau-Emira_muss1246,parabank,Mussau-Emira muss1246.txt,,20170706,,
p_mwotlapmotl1237,Mwotlap,motl1237,Mwotlap,mlv,Papunesia,-13.655015,167.706277,Austronesian,Mwotlap_motl1237,parabank,Mwotlap motl1237.txt,,20180109,,
p_nafsansout2856,South Efate,sout2856,South Efate,erk,Papunesia,-17.7006,168.377,Austronesian,Nafsan_sout2856,parabank,Nafsan sout2856.txt,,NA,"Nafsan informants Marinette Kalpram, Joel Kalpram. Note, the labial-velar is officially written with a tilde over a ‘p’ but I don’t have that keyboard function so am using ‘kp’.",
p_nagenage1237,Nage,nage1237,Nage,nxe,Papunesia,-8.70513,121.31,Austronesian,Nage_nage1237,parabank,Nage nage1237.txt,,2017024,,
p_nahavaqsout2857,Nahavaq,sout2857,Nahavaq,sns,Papunesia,-16.5116,167.477,Austronesian,Nahavaq_sout2857,parabank,Nahavaq sout2857.txt,,20170706,,
p_nakanainaka1262,Nakanai,naka1262,Nakanai,nak,Papunesia,-5.59931,150.888,Austronesian,Nakanai_naka1262,parabank,Nakanai naka1262.txt,,20170704,,
p_naliklukuramaunali1244,Nalik,nali1244,Nalik,nal,Papunesia,-2.94411,151.332,Austronesian,Nalik_(Lukuramau)_nali1244,parabank,Nalik (Lukuramau) nali1244.txt,,20170326,,
p_nalikmadinanali1244b,Nalik,nali1244,Nalik,nal,Papunesia,-2.94411,151.332,Austronesian,Nalik_(Madina)_nali1244b,parabank,Nalik (Madina) nali1244b.txt,,NA,,
p_namakuranama1268,Namakura,nama1268,Namakura,nmk,Papunesia,-16.8979,168.569,Austronesian,Namakura_nama1268,parabank,Namakura nama1268.txt,,NA,,
p_namakuranama1268b,Namakura,nama1268,Namakura,nmk,Papunesia,-16.8979,168.569,Austronesian,Namakura_nama1268b,parabank,Namakura nama1268b.txt,,NA,,
p_namanama1266,Nama (Papua New Guinea),nama1266,Nama (Papua New Guinea),nmx,Papunesia,-8.66403,141.706,,Nama_nama1266,parabank,Nama nama1266.txt,,20170119,,
p_namanlitz1237,Naman,litz1237,Naman,lzl,Papunesia,-16.1331,167.415,Austronesian,Naman_litz1237,parabank,Naman litz1237.txt,,20171025,,
p_nambonamb1293,Nambo,namb1293,Nambo,ncm,Papunesia,-8.74501,141.931,,Nambo_namb1293,parabank,Nambo namb1293.txt,,NA,,
p_nanggunang1262,Nanggu,nang1262,Nanggu,ngr,Papunesia,-10.7441,165.887,Austronesian,Nanggu_nang1262,parabank,Nanggu nang1262.txt,,20170706,,
p_negwayagwoiayagw1240,Yagwoia,yagw1240,Yagwoia,ygw,Papunesia,-7.14042,145.854,,Negwa_(Yagwoia)_yagw1240,parabank,Negwa (Yagwoia) yagw1240.txt,,20170127,,
p_nehanneha1247,Nehan,neha1247,Nehan,nsn,Papunesia,-4.56875,154.2,Austronesian,Nehan_neha1247,parabank,Nehan neha1247.txt,,20170707,,
p_nemeneme1244,Neme,neme1244,Neme,nex,Papunesia,-8.44877,141.849,,Neme_neme1244,parabank,Neme neme1244.txt,,NA,,
p_nengoneneng1238,Nengone,neng1238,Nengone,nen,Papunesia,-21.5305,167.964,Austronesian,Nengone_neng1238,parabank,Nengone neng1238.txt,,20170404,,
p_nennenn1238,Nen,nenn1238,Nen,nqn,Papunesia,-8.62183,142.032,,Nen_nenn1238,parabank,Nen nenn1238.txt,,NA,,
p_nennenn1238a,Nen,nenn1238,Nen,nqn,Papunesia,-8.62183,142.032,,Nen_nenn1238a,parabank,Nen nenn1238a.txt,,NA,,
p_nesenese1235,Nese,nese1235,Nese,,Papunesia,-15.952608,167.222769,Austronesian,Nese_nese1235,parabank,Nese nese1235.txt,,20170707,,
p_neveeivinm1237,Neve'ei,vinm1237,Neve'ei,vnm,Papunesia,-16.2253,167.427,Austronesian,Neve'ei_vinm1237,parabank,Neve'ei vinm1237.txt,,20171025,,
p_neveeivinm1237a,Neve'ei,vinm1237,Neve'ei,vnm,Papunesia,-16.2253,167.427,Austronesian,Neve'ei_vinm1237a,parabank,Neve'ei vinm1237a.txt,,NA,,
p_neververling1265,Neverver,ling1265,Neverver,lgk,Papunesia,-16.1986,167.499,Austronesian,Neverver_ling1265,parabank,Neverver ling1265.txt,,20171027,,
p_ngunangun1274,Nguna,ngun1274,Nguna,,Papunesia,NA,NA,Austronesian,Nguna_ngun1274,parabank,Nguna ngun1274.txt,,20180123,,
p_niuafoouniua1240,Niuafo'ou,niua1240,Niuafo'ou,num,Papunesia,-15.6014,-175.64,Austronesian,Niuafo'ou_niua1240,parabank,Niuafo'ou niua1240.txt,,20181015,,https://glottolog.org/resource/reference/id/104176
p_niueniue1239,Niuean,niue1239,Niuean,niu,Papunesia,-19.06,-169.86,Austronesian,Niue_niue1239,parabank,Niue niue1239.txt,,NA,,
p_northambrymnort2839,North Ambrym,nort2839,North Ambrym,mmg,Papunesia,-16.1741,168.14,Austronesian,North_Ambrym_nort2839,parabank,North Ambrym nort2839.txt,,20180117,,
p_northefatengunanakanamanganort2836,North Efate,nort2836,North Efate,llp,Papunesia,-17.5774,168.375,Austronesian,"North_Efate_(Nguna,_Nakanamanga)_nort2836",parabank,"North Efate (Nguna, Nakanamanga) nort2836.txt",,20180109,,
p_northtannanort2847,North Tanna,nort2847,North Tanna,tnn,Papunesia,-19.3733,169.303,Austronesian,North_Tanna_nort2847,parabank,North Tanna nort2847.txt,,20180215,,
p_numbaminumb1247,Numbami,numb1247,Numbami,sij,Papunesia,-7.52806,147.298,Austronesian,Numbami_numb1247,parabank,Numbami numb1247.txt,,20170709,,http://faroutliers.blogspot.de/2008/10/numbami-kinship-terminology-png.html
p_nyawayginyaw1247,Nyawaygi,nyaw1247,Nyawaygi,nyt,Australia,-18.8743,146.216,Pama-Nyungan,Nyawaygi_nyaw1247,parabank,Nyawaygi nyaw1247.txt,,20170321,,
p_nyulnyulnyul1247,Nyulnyul,nyul1247,Nyulnyul,nyv,Australia,-16.9129,122.851,,Nyulnyul_nyul1247,parabank,Nyulnyul nyul1247.txt,,20161130,,
p_olalolal1237,Olal,olal1237,Olal,,Papunesia,NA,NA,Austronesian,Olal_olal1237,parabank,Olal olal1237.txt,,20180123,,
p_oldjavanesekawikawi1241,Kawi,kawi1241,Kawi,kaw,Papunesia,-7,111,Austronesian,Old_Javanese_(Kawi)_kawi1241,parabank,Old Javanese (Kawi) kawi1241.txt,,20170709,,
p_oldraparaparapa1245,Old Rapa,rapa1245,Mangaia-Old Rapa,ray,Papunesia,-27.6304,-144.338,Austronesian,Old_Rapa_(Rapa)_rapa1245,parabank,Old Rapa (Rapa) rapa1245.txt,,20170518,,
p_owasantaanaowaa1237,Owa,owaa1237,Owa,stn,Papunesia,-10.82553,162.30467,Austronesian,Owa_(Santa_Ana)_owaa1237,parabank,Owa (Santa Ana) owaa1237.txt,,20170716,,
p_pacohpaco1243,Pacoh,paco1243,Pacoh,pac,Eurasia,16.3353,107.094,Austroasiatic,Pacoh_paco1243,parabank,Pacoh paco1243.txt,,20161121,,
p_padoepado1242,Padoe,pado1242,Padoe,pdo,Papunesia,-2.60642,121.236,Austronesian,Padoe_pado1242,parabank,Padoe pado1242.txt,,20161209,,
p_pagupagu1249,Pagu,pagu1249,Pagu,pgu,Papunesia,1.2134,127.78,,Pagu_pagu1249,parabank,Pagu pagu1249.txt,,20170612,Data incomplete and source word list requires interpretation,
p_paicipaic1239,Paicî,paic1239,Paicî,pri,Papunesia,-21.096,165.15,Austronesian,Paici_paic1239,parabank,Paici paic1239.txt,,NA,"Orthography doesn't show tones. For explanation of orthography, see Rivierre, C.-J. 1983. Dictionnaire paicî-français, suivi d'un lexique français-paici. Paris, SELAF.",
p_paiwanpaiw1248,Paiwan,paiw1248,Paiwan,pwn,Papunesia,22.3271,120.806,Austronesian,Paiwan_paiw1248,parabank,Paiwan paiw1248.txt,,20170709,,
p_palauanpala1344,Palauan,pala1344,Palauan,pau,Papunesia,7.34138,134.476678,Austronesian,Palauan_pala1344,parabank,Palauan pala1344.txt,,20170710,,
p_paluaibalu1257,Paluai,balu1257,Paluai,blq,Papunesia,-2.5604,147.282,Austronesian,Paluai_balu1257,parabank,Paluai balu1257.txt,,NA,,
p_pamapaamanesepaam1238,Paama,paam1238,Paama,pma,Papunesia,-16.47548,168.23693,Austronesian,Pama_(Paamanese)_paam1238,parabank,Pama (Paamanese) paam1238.txt,,NA,,
p_pampangakampampanganpamp1243,Pampanga,pamp1243,Pampanga,pam,Papunesia,14.9603,120.502,Austronesian,Pampanga_(Kampampangan)_pamp1243,parabank,Pampanga (Kampampangan) pamp1243.txt,,20170621,,
p_pangasinanpang1290,Pangasinan,pang1290,Pangasinan,pag,Papunesia,15.9377,120.365,Austronesian,Pangasinan_pang1290,parabank,Pangasinan pang1290.txt,,20170711,,
p_patanipata1260,Patani,pata1260,Patani,ptn,Papunesia,0.34096,128.634,Austronesian,Patani_pata1260,parabank,Patani pata1260.txt,,20170612,Data incomplete and source word list requires interpretation,
p_pendaupend1242,Pendau,pend1242,Pendau,ums,Papunesia,-0.11396,119.862,Austronesian,Pendau_pend1242,parabank,Pendau pend1242.txt,,20161207,,
p_penrhyntongarevapenr1237,Māngarongaro,penr1237,Māngarongaro,pnh,Papunesia,-9.082238,-157.922908,Austronesian,Penrhyn_(Tongareva)_penr1237,parabank,Penrhyn (Tongareva) penr1237.txt,,20170518,,
p_petapatajetaje1237a,Taje,taje1237,Taje,pee,Papunesia,-0.72583,120.078,Austronesian,Petapa_Taje_taje1237a,parabank,Petapa Taje taje1237a.txt,,NA,,
p_pohnpeianpohn1238,Pohnpeian,pohn1238,Pohnpeian,pon,Papunesia,6.87212,158.223,Austronesian,Pohnpeian_pohn1238,parabank,Pohnpeian pohn1238.txt,,20170711,,
p_pohnpeianpohn1238a,Pohnpeian,pohn1238,Pohnpeian,pon,Papunesia,6.87212,158.223,Austronesian,Pohnpeian_pohn1238a,parabank,Pohnpeian pohn1238a.txt,,NA,,
p_portsandwichport1285,Port Sandwich,port1285,Port Sandwich,psw,Papunesia,-16.4952,167.78,Austronesian,Port_Sandwich_port1285,parabank,Port Sandwich port1285.txt,,20171108,,
p_prakaaprak1243,Prakaa,prak1243,Prakaa,,Eurasia,NA,NA,Sino-Tibetan,Prakaa_prak1243,parabank,Prakaa prak1243.txt,,20161201,,
p_protooceanicocea1241,Oceanic,ocea1241,Oceanic,,,NA,NA,Austronesian,Proto-Oceanic_ocea1241,parabank,Proto-Oceanic ocea1241.txt,,NA,,http://press-files.anu.edu.au/downloads/press/p69411/mobile/ch03s02.html
p_protosogeramsoge1235,Sogeram,soge1235,Sogeram,,,NA,NA,Nuclear Trans New Guinea,Proto_Sogeram_soge1235,parabank,Proto_Sogeram_soge1235.txt,,NA,,
p_pukapukapuka1242,Pukapuka,puka1242,Pukapuka,pkp,Papunesia,-10.91,-165.83,Austronesian,Pukapuka_puka1242,parabank,Pukapuka puka1242.txt,,NA,,
p_puluwatesepuluwatpulu1242,Puluwatese,pulu1242,Puluwatese,puw,Papunesia,7.35695,149.2005,Austronesian,Puluwatese_(Puluwat)_pulu1242,parabank,Puluwatese (Puluwat) pulu1242.txt,,20170401,,
p_raderhaderade1240,Rade,rade1240,Rade,rad,Eurasia,12.979,108.41,Austronesian,Rade_(Rhade)_rade1240,parabank,Rade (Rhade) rade1240.txt,,20170530,,
p_ragahanohano1246,Hano,hano1246,Hano,lml,Papunesia,-15.5432,168.167,Austronesian,Raga_(Hano)_hano1246,parabank,Raga (Hano) hano1246.txt,,20170712,,
